SESSION_ID,politics,Harmed,Unnat,Friend,Duties,Rights,Group,Loyalty,Violence,Desires,Profiting,Decency,Unfair,Interests,Weak,Author,Uplifting,Rank,Emotionally,Traditions,Treated,Betray,Respect,Slap,Heritage,Chastity,Romantic,Revolting,Wellbeing,Compassion,Line,Kill,Grouploy,Govharm,Sexroles,Soldier,Sin,Justice,Wrongdisgust,Fairly,Kidrespect,education,income2,gender,Age,TerrorRev,BrotherRev
423287,-3,6,3,5,5,6,5,6,6,6,6,2,5,5,3,5,2,1,6,5,5,1,4,6,4,5,3,2,6,4,5,2,4,5,5,3,1,5,3,4,4,5,1,1,21,6,5
419043,-3,6,6,6,6,6,6,6,6,1,3,6,6,6,6,6,6,1,6,1,6,6,1,,,,,,,,,,,,,,,,,,,5,1,1,43,,
420474,-3,6,3,6,5,6,3,2,6,2,5,2,6,2,6,4,4,1,6,2,5,4,3,,,,,,,,,,,,,,,,,,,5,1,1,24,,
420063,-3,6,1,1,4,6,1,1,3,3,5,1,4,1,5,5,1,4,6,1,6,2,4,2,1,4,6,1,2,6,5,1,1,4,5,2,1,6,1,3,2,5,1,1,21,5,6
421550,-3,6,5,4,5,6,5,2,6,6,5,3,5,2,6,6,5,3,4,5,6,2,3,6,6,5,4,6,3,5,3,6,3,5,4,5,3,6,5,6,5,5,2,1,29,4,5
418358,-3,4,1,3,1,5,1,1,5,1,3,1,4,3,4,3,2,1,4,2,2,1,2,5,1,3,1,1,2,6,3,5,1,4,1,5,1,6,1,6,4,5,2,-1,31,4,2
417474,-3,4,1,3,4,6,2,4,6,3,5,1,5,4,3,5,2,5,4,2,6,5,3,5,3,4,4,1,2,2,5,5,1,3,1,4,1,5,1,6,6,5,2,1,34,6,4
398075,-3,5,4,4,5,6,5,5,5,4,4,4,6,6,5,5,3,4,5,2,6,5,5,,,,,,,,,,,,,,,,,,,5,2,1,28,,
397127,-3,5,3,2,5,6,3,3,4,4,5,4,6,5,4,4,3,4,5,2,5,3,3,,,,,,,,,,,,,,,,,,,5,2,1,23,,
417397,-3,5,4,5,3,2,3,5,5,4,4,3,3,3,5,4,3,2,4,4,5,3,4,6,4,4,4,4,4,6,5,5,3,5,5,5,2,6,4,6,5,5,3,1,55,3,2
421381,-3,3,1,2,5,6,6,1,4,3,2,1,6,4,3,4,1,1,4,1,6,3,4,,,,,,,,,,,,,,,,,,,5,3,-1,38,,
422977,-3,6,4,1,5,6,2,2,5,2,4,2,4,4,4,4,3,3,4,2,4,3,3,6,3,2,3,1,1,6,5,3,2,5,3,1,1,6,1,6,4,5,3,1,40,6,1
399078,-3,4,6,1,2,6,4,5,6,6,5,5,5,6,6,6,6,1,2,1,6,3,4,5,1,1,1,1,1,1,5,5,1,5,1,1,1,4,1,5,3,5,4,1,21,6,3
419366,-3,6,3,2,3,4,3,2,5,2,4,2,4,3,4,3,3,2,4,2,3,3,2,6,4,4,2,2,3,5,4,6,4,6,3,3,1,6,3,5,4,5,4,-1,51,6,4
399211,-3,4,4,5,4,6,4,4,5,3,3,3,4,4,5,3,3,3,4,3,5,4,3,4,4,2,1,4,4,5,1,6,4,4,3,4,2,6,3,5,4,5,5,1,20,6,2
422329,-3,6,2,4,5,5,5,3,6,3,5,3,6,2,6,4,3,5,6,1,5,4,5,1,1,1,5,4,3,6,2,6,4,2,1,1,1,6,2,6,5,5,5,-1,20,5,6
423888,-3,4,4,5,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,5,5,1,34,,
397993,-3,6,2,1,5,6,2,4,6,3,6,1,6,4,6,6,6,4,5,1,3,4,1,5,2,1,5,1,5,6,5,6,1,5,2,5,1,6,1,6,5,5,5,-1,53,6,5
421481,-3,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,20,,
419982,-3,6,2,2,2,6,2,2,6,3,2,2,6,6,6,4,4,1,6,3,3,2,1,,,,,,,,,,,,,,,,,,,5,,1,19,,
417167,-3,6,6,5,5,6,6,6,6,5,6,6,5,5,6,6,6,1,6,4,6,6,6,5,6,6,3,6,1,6,4,3,4,6,5,6,6,6,5,5,6,5,,1,21,5,1
423602,-3,5,4,3,3,6,4,5,6,2,4,3,4,5,6,5,2,2,5,4,6,5,4,5,3,1,4,1,1,5,2,6,2,4,1,3,1,6,2,6,4,5,,1,24,5,5
398539,-3,5,3,2,4,4,4,2,5,2,4,2,4,4,3,3,4,3,4,2,3,3,2,6,1,1,4,1,1,5,5,5,4,3,4,4,1,5,2,5,4,5,,1,19,6,1
422531,-3,6,2,3,2,6,6,2,6,6,1,2,6,6,6,6,2,1,6,2,6,6,2,6,1,1,6,1,1,6,1,3,6,6,1,1,1,6,1,6,2,5,,1,19,6,6
396563,-3,6,3,1,3,5,1,3,6,2,1,1,5,5,6,2,2,1,6,1,5,2,1,4,4,3,1,2,1,6,6,2,1,5,2,2,1,5,1,5,2,6,1,1,26,6,5
418451,-3,6,4,2,4,6,2,2,6,2,5,4,6,4,4,6,3,3,6,2,6,3,3,6,2,2,2,2,1,6,2,6,1,6,2,1,2,6,2,6,5,6,1,1,22,6,2
421104,-3,6,6,1,1,6,1,6,6,4,6,6,6,1,1,6,6,1,6,6,6,6,6,,,,,,,,,,,,,,,,,,,6,2,1,40,,
416834,-3,6,5,1,5,6,1,4,6,6,6,5,6,6,5,6,4,1,6,3,6,4,4,,,,,,,,,,,,,,,,,,,6,3,1,50,,
397346,-3,6,2,3,6,6,3,6,6,5,3,4,6,6,6,5,6,4,6,4,6,6,6,5,4,4,4,6,1,6,4,5,4,6,2,3,1,6,1,6,6,6,4,1,56,5,1
419718,-3,6,4,2,4,5,4,3,6,4,5,3,5,3,5,4,4,2,5,2,4,2,2,6,3,5,4,2,3,5,4,5,1,5,3,3,1,5,1,5,4,6,5,1,36,5,4
398002,-3,6,4,5,4,4,4,2,5,5,1,1,2,2,5,4,3,4,5,2,4,3,2,4,2,4,3,5,3,4,5,1,2,4,4,3,5,6,3,6,6,6,,1,22,1,6
395365,-3,6,2,5,6,6,1,1,6,5,5,2,6,5,6,6,6,1,5,1,6,2,1,4,1,1,2,1,1,6,5,6,2,6,1,1,1,6,4,6,2,7,,-1,23,6,1
395324,-3,5,5,6,6,6,2,5,6,5,6,4,6,4,5,5,5,4,4,2,4,3,4,,,,,,,,,,,,,,,,,,,7,1,-1,32,,
419218,-3,6,5,2,5,6,3,4,6,4,3,6,6,5,5,6,3,2,5,3,4,4,2,,,,,,,,,,,,,,,,,,,7,1,1,53,,
395907,-3,6,2,2,5,5,2,5,5,3,5,2,5,5,5,3,4,1,5,2,5,5,2,5,2,1,1,1,1,4,3,5,2,6,2,3,1,6,1,5,3,7,1,1,22,6,2
422192,-3,6,5,4,2,6,2,4,6,5,6,3,6,3,6,4,6,1,6,4,6,3,1,,,,,,,,,,,,,,,,,,,7,1,1,30,,
397789,-3,6,4,2,1,6,1,1,5,6,6,1,6,3,6,3,2,2,3,1,6,1,1,6,1,5,1,1,1,6,5,5,1,6,5,1,1,6,1,6,6,7,2,-1,35,6,1
397906,-3,4,3,3,1,6,2,2,5,4,4,2,6,4,6,4,6,3,4,3,5,2,1,6,5,5,1,4,1,6,6,6,4,3,1,1,1,6,2,6,1,7,2,1,46,6,2
397748,-3,6,4,3,5,6,3,4,6,3,5,2,5,4,4,,5,4,3,2,5,3,3,4,4,3,3,2,1,5,6,5,4,4,3,2,1,6,2,5,5,7,2,1,28,4,3
419050,-3,4,4,4,4,6,6,5,4,4,5,3,5,4,6,2,3,5,5,2,5,3,3,5,4,4,2,2,5,6,3,3,3,5,4,4,2,6,4,6,5,7,2,1,24,4,4
397276,-3,5,3,2,2,5,2,4,5,4,4,1,5,3,4,4,5,1,4,2,5,4,4,1,3,1,5,1,5,3,2,5,4,3,2,4,1,6,1,5,5,7,2,-1,25,2,4
417969,-3,5,2,2,3,5,2,1,5,4,6,3,4,5,3,3,2,1,5,2,5,1,3,5,3,1,1,1,2,5,6,3,2,2,1,5,1,5,2,5,5,7,2,1,33,5,2
424066,-3,5,2,3,3,6,4,3,5,2,4,1,3,5,5,4,3,3,4,2,2,2,5,4,5,2,3,1,2,6,4,6,4,5,3,4,1,5,1,5,5,7,2,1,26,5,2
395619,-3,5,1,2,4,5,3,1,2,5,4,1,5,3,4,4,4,1,2,2,4,3,3,4,1,,1,1,5,6,4,2,2,4,4,4,1,5,2,2,4,7,2,-1,62,6,4
417488,-3,6,6,3,6,5,3,6,6,4,3,4,6,5,6,6,6,1,6,4,6,6,5,,,,,,,,,,,,,,,,,,,7,2,1,50,,
421966,-3,6,3,3,5,6,5,6,6,2,6,5,6,2,6,3,1,1,6,4,6,4,4,6,5,4,6,6,1,5,5,6,2,5,4,1,1,6,5,5,5,7,2,1,23,6,5
422792,-3,3,4,4,2,5,4,5,6,1,4,5,4,1,1,4,4,1,1,1,3,4,4,4,5,4,1,1,5,3,4,3,3,5,6,1,3,4,6,4,5,7,2,1,19,3,6
397844,-3,5,3,1,3,6,3,2,5,2,6,2,5,2,6,6,4,3,3,3,5,2,2,5,3,4,3,2,3,5,6,2,2,2,1,3,2,5,2,5,5,7,2,1,28,6,4
417575,-3,6,4,2,6,6,2,4,6,6,5,5,5,4,6,4,5,1,6,5,3,2,5,,,,,,,,,,,,,,,,,,,7,2,1,34,,
423824,-3,4,2,3,4,5,3,4,2,5,4,5,6,4,5,4,5,3,4,6,6,4,2,6,6,5,1,1,1,6,6,2,4,2,1,5,2,6,1,6,5,7,3,1,48,6,2
397192,-3,6,1,4,3,5,3,2,4,1,4,1,4,3,4,3,3,4,4,2,4,3,2,,,,,,,,,,,,,,,,,,,7,3,1,36,,
420152,-3,6,6,3,4,6,4,4,6,6,5,5,6,6,6,6,6,6,6,2,5,3,4,6,1,5,5,6,4,5,6,5,2,5,5,4,3,6,5,6,5,7,3,-1,58,2,2
419032,-3,6,2,2,3,5,5,2,6,2,4,2,6,5,6,5,4,1,6,1,6,2,1,,,,,,,,,,,,,,,,,,,7,4,1,42,,
417720,-3,6,2,2,6,6,2,5,6,5,5,3,5,5,5,5,5,5,5,4,5,5,5,,,,,,,,,,,,,,,,,,,7,4,-1,39,,
395568,-3,5,3,2,2,4,3,3,4,3,3,2,4,3,2,4,3,1,3,2,5,3,2,5,4,2,2,2,2,4,5,5,3,5,2,3,1,5,2,4,2,7,4,1,51,5,2
398033,-3,6,4,1,5,5,5,1,4,2,2,2,2,1,1,2,2,3,4,2,4,2,2,1,5,2,5,3,4,3,6,1,1,4,3,5,1,3,3,3,4,7,4,-1,37,4,5
397981,-3,6,3,4,6,6,6,3,6,3,6,1,6,6,6,6,6,3,6,4,6,6,3,6,3,2,2,5,1,6,4,6,2,6,1,1,1,6,1,6,6,7,4,1,33,6,4
421237,-3,4,3,5,5,5,5,3,5,4,4,2,5,3,3,3,2,3,3,2,4,4,3,,,,,,,,,,,,,,,,,,,7,,1,22,,
396324,-3,6,6,4,1,6,4,1,6,5,6,3,6,4,4,4,,5,5,2,5,3,1,,,,,,,,,,,,,,,,,,,7,,-1,32,,
398300,-3,5,2,4,4,6,2,3,5,3,6,2,5,6,6,4,4,2,6,3,6,3,3,4,4,4,2,6,2,6,4,6,1,3,1,1,1,6,1,6,4,8,,1,24,6,2
420502,-3,5,1,2,4,6,2,4,6,3,3,4,6,5,6,5,5,4,5,2,5,2,3,5,4,5,1,6,1,6,5,5,1,5,1,2,2,6,1,6,3,8,1,1,25,6,1
398483,-3,6,6,6,3,4,6,6,6,5,3,4,6,2,6,6,3,6,6,3,6,6,2,,,,,,,,,,,,,,,,,,,8,1,1,26,,
397259,-3,6,1,6,3,6,3,2,6,2,6,1,6,3,6,6,1,1,6,3,6,3,3,5,1,4,2,1,2,3,4,4,1,3,3,1,1,4,1,4,5,8,1,1,24,4,4
417921,-3,6,4,2,5,6,5,4,6,5,1,1,3,6,2,4,2,1,5,1,2,5,1,,,,,,,,,,,,,,,,,,,8,2,-1,25,,
398535,-3,6,5,4,4,6,4,3,6,2,3,2,4,3,4,5,4,1,5,5,5,3,2,6,5,4,2,1,2,6,4,5,3,4,1,2,1,6,2,5,4,8,2,1,27,4,6
422409,-3,4,1,1,6,4,1,1,4,1,4,1,6,4,4,4,1,5,3,2,3,2,2,5,3,4,4,2,4,4,5,5,1,5,1,4,1,6,1,6,5,8,2,1,41,3,6
419767,-3,6,2,2,4,6,1,2,4,1,2,1,6,2,1,1,2,3,5,2,6,2,2,6,1,2,1,1,1,4,3,5,3,5,1,1,1,6,1,6,3,8,2,-1,24,6,2
423082,-3,5,1,5,4,5,3,3,3,3,3,3,4,5,5,3,3,2,5,2,5,3,2,,,,,,,,,,,,,,,,,,,8,3,1,22,,
397170,-3,6,1,1,3,6,6,4,6,4,4,1,6,4,6,6,1,2,2,1,6,3,1,6,1,1,6,1,2,5,5,6,3,4,1,3,1,6,1,6,4,8,3,-1,44,6,1
398566,-3,6,2,3,2,4,2,1,5,2,2,1,2,1,5,2,2,2,3,4,5,1,2,,,,,,,,,,,,,,,,,,,8,4,1,31,,
418328,-3,6,3,1,2,6,1,1,6,1,6,1,5,3,4,1,4,1,6,1,6,3,2,,,,,,,,,,,,,,,,,,,8,4,1,29,,
398242,-3,6,1,1,1,5,2,1,3,3,4,1,2,6,6,2,4,1,6,1,3,1,1,6,1,2,1,1,2,4,4,1,1,3,1,1,2,3,1,3,2,8,4,-1,27,5,1
396657,-3,6,3,3,6,6,3,5,6,3,3,2,6,3,6,3,6,1,6,1,6,1,3,,,,,,,,,,,,,,,,,,,8,4,1,50,,
422044,-3,6,3,2,4,6,3,3,4,4,4,1,5,2,4,3,2,4,5,3,5,3,3,6,2,1,2,1,1,5,3,5,4,4,2,2,2,6,1,6,2,8,4,1,26,5,3
417995,-3,6,6,4,5,6,5,6,6,4,4,5,5,4,4,5,4,2,4,2,4,5,3,,,,,,,,,,,,,,,,,,,8,4,1,55,,
395830,-3,6,5,2,3,6,2,2,6,3,5,3,6,2,4,3,2,3,4,1,5,2,2,,,,,,,,,,,,,,,,,,,8,4,1,26,,
423288,-3,6,4,4,5,6,6,3,6,3,5,2,5,5,6,4,2,1,5,2,6,1,2,,,,,,,,,,,,,,,,,,,8,4,-1,60,,
419274,-3,6,3,5,3,6,6,4,4,1,3,4,5,5,4,5,3,1,5,1,5,4,2,,,,,,,,,,,,,,,,,,,8,5,-1,63,,
396781,-3,3,3,5,5,6,3,4,4,2,3,3,5,3,2,2,4,1,5,2,3,3,3,6,3,4,4,5,2,5,4,4,2,5,4,5,3,5,4,6,5,8,5,1,25,3,2
398694,-3,6,6,2,6,6,1,1,6,6,1,2,6,3,3,6,6,1,1,1,5,1,6,6,5,2,6,2,3,3,6,1,6,6,6,3,1,6,1,5,5,8,,-1,59,6,4
422048,-3,6,3,2,3,6,3,4,6,4,4,3,6,4,5,4,4,3,6,3,5,4,3,6,3,5,3,2,2,5,6,6,4,4,1,4,1,5,2,5,5,9,,1,47,3,1
398276,-3,6,6,4,6,6,3,6,6,3,6,1,6,6,4,6,4,4,6,2,6,4,5,4,1,4,1,4,4,3,6,2,4,2,1,2,1,5,3,3,5,9,1,1,31,3,6
422342,-3,6,1,1,3,6,1,1,6,4,5,1,6,3,6,1,6,1,5,2,6,2,1,,,,,,,,,,,,,,,,,,,9,1,1,59,,
395489,-3,6,2,6,3,6,6,2,6,5,6,4,5,6,6,5,4,6,6,2,6,4,3,,,,,,,,,,,,,,,,,,,9,1,1,32,,
423057,-3,4,2,2,5,6,3,4,5,3,4,2,5,2,3,2,2,2,4,2,5,3,4,6,3,4,4,1,1,5,4,5,2,4,2,,1,5,1,6,5,9,2,1,25,6,1
423046,-3,5,5,4,4,4,4,3,5,3,3,2,3,2,2,2,3,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,9,2,-1,30,,
424102,-3,6,2,3,4,6,5,3,6,1,5,1,6,4,6,4,5,1,5,1,6,5,2,4,4,2,4,1,1,6,4,6,4,5,3,2,1,6,1,6,5,9,2,1,29,6,3
419802,-3,6,1,2,5,6,1,2,5,2,4,1,5,2,6,4,1,4,6,2,6,2,2,,,,,,,,,,,,,,,,,,,9,2,1,25,,
396737,-3,4,4,2,4,5,3,4,5,5,5,5,5,4,4,5,5,4,4,2,4,3,3,,,,,,,,,,,,,,,,,,,9,3,1,29,,
396497,-3,6,5,5,6,6,6,6,6,4,5,4,6,5,6,6,6,4,6,4,6,5,5,5,5,6,2,1,2,6,6,6,5,5,6,1,1,6,5,5,5,9,3,1,40,5,1
419738,-3,2,6,1,3,6,4,3,4,4,5,2,5,3,5,5,1,5,4,2,6,3,3,3,4,2,4,6,2,6,6,5,4,4,1,3,1,6,2,6,5,9,3,1,29,5,2
395794,-3,6,1,1,6,6,6,3,6,5,6,3,6,6,6,6,5,5,6,2,6,4,1,,,,,,,,,,,,,,,,,,,9,3,1,60,,
397383,-3,6,3,3,4,5,2,3,6,6,4,3,5,5,4,2,2,1,5,2,6,3,4,,,,,,,,,,,,,,,,,,,9,3,1,55,,
418074,-3,4,2,4,3,4,4,3,5,3,4,4,4,5,4,4,4,3,5,2,3,2,3,4,2,5,5,1,1,4,2,3,2,5,3,3,4,5,6,2,5,9,3,1,50,4,2
418127,-3,6,1,1,1,6,4,1,5,1,3,1,6,3,6,2,1,1,3,4,6,3,4,4,6,4,2,1,1,5,6,4,1,2,1,5,1,6,1,6,5,9,3,1,46,6,1
420011,-3,6,2,5,2,6,3,4,6,3,3,3,6,6,6,5,6,1,5,2,6,4,2,6,1,5,2,2,2,6,6,6,4,6,1,2,1,6,2,6,4,9,3,1,54,5,6
397154,-3,6,5,3,5,6,3,5,5,4,4,3,4,5,6,5,4,6,6,3,4,3,4,,,,,,,,,,,,,,,,,,,9,3,1,45,,
397158,-3,4,3,2,4,6,3,3,6,3,3,2,6,3,4,4,3,4,5,2,4,3,3,,,,,,,,,,,,,,,,,,,9,4,1,49,,
416899,-3,5,1,3,3,5,2,3,4,3,5,2,6,4,4,2,4,4,3,2,4,2,2,5,4,2,1,2,2,3,6,3,2,4,1,1,1,6,3,5,2,9,4,-1,31,6,2
398415,-3,6,3,2,6,6,4,2,5,2,4,2,4,4,3,4,2,4,5,3,3,3,3,4,4,2,3,1,2,6,6,6,4,5,3,2,1,6,3,5,4,9,4,1,32,4,1
397779,-3,6,3,3,3,6,6,3,6,3,4,3,5,1,5,3,4,1,5,1,6,3,4,4,6,2,2,5,2,6,6,5,2,5,1,2,5,6,2,6,4,9,4,1,62,6,6
397783,-3,6,4,3,3,5,2,4,3,2,3,3,4,2,3,3,4,3,4,3,3,3,3,6,5,5,3,4,4,4,6,1,2,2,5,5,2,5,5,5,5,9,4,-1,35,3,5
396576,-3,6,3,3,2,6,2,4,6,3,3,2,6,5,5,3,6,1,6,3,5,3,2,,,,,,,,,,,,,,,,,,,9,4,-1,37,,
417749,-3,6,4,4,5,5,2,3,6,3,2,3,5,4,2,2,4,2,4,2,3,3,2,6,3,3,4,1,1,6,3,6,3,5,1,2,1,6,1,5,5,9,4,1,35,6,6
418100,-3,6,1,3,4,6,3,3,5,3,4,3,6,4,6,6,5,1,6,2,6,5,3,6,5,3,4,1,2,5,6,2,3,6,5,4,1,6,1,6,6,9,4,1,32,6,2
420261,-3,6,2,1,6,6,2,4,6,3,5,2,6,4,6,5,4,4,5,3,6,3,5,,,,,,,,,,,,,,,,,,,9,4,1,52,,
395647,-3,6,3,2,3,6,3,2,6,2,6,2,6,2,6,6,6,6,6,2,6,2,2,,,,,,,,,,,,,,,,,,,9,4,1,46,,
420508,-3,6,4,1,1,6,2,2,6,6,3,1,6,3,5,2,6,1,5,1,6,3,2,,,,,,,,,,,,,,,,,,,9,4,-1,34,,
398817,-3,6,3,2,2,5,4,2,6,2,5,2,5,2,6,4,5,5,4,2,5,2,2,,,,,,,,,,,,,,,,,,,9,5,1,58,,
423516,-3,5,3,2,4,5,1,1,5,3,5,2,5,2,5,2,5,2,5,4,5,2,2,5,5,2,4,4,3,5,4,6,2,5,4,1,1,5,4,4,2,9,5,-1,56,4,3
395564,-3,6,6,1,4,6,1,4,6,5,6,6,6,6,6,6,5,1,6,2,6,5,2,5,5,5,4,6,2,5,6,5,1,6,1,1,1,6,5,5,2,9,,1,61,6,5
419646,-3,5,4,5,3,5,5,4,4,1,6,3,3,2,2,1,2,1,4,2,4,3,3,,,,,,,,,,,,,,,,,,,10,1,-1,17,,
420033,-3,6,2,2,4,6,1,2,5,2,5,2,5,5,5,3,4,4,5,1,6,2,2,,,,,,,,,,,,,,,,,,,10,1,1,24,,
420132,-3,4,2,6,4,6,1,1,3,6,4,1,6,2,6,5,4,6,6,1,6,2,2,3,2,5,2,1,2,6,3,2,2,6,1,3,1,6,1,6,5,10,3,1,32,6,6
396553,-3,6,2,3,2,6,6,2,6,2,4,1,6,5,6,3,1,6,6,2,5,2,2,,,,,,,,,,,,,,,,,,,10,3,1,33,,
418853,-3,6,2,2,4,5,2,3,5,2,3,1,5,3,4,4,4,4,5,3,4,4,3,4,5,2,6,2,3,5,5,5,3,4,2,2,1,5,1,5,3,10,3,1,34,5,2
422910,-3,6,2,5,4,6,5,4,6,2,6,2,6,4,6,5,3,5,3,4,6,4,4,,,,,,,,,,,,,,,,,,,10,5,1,60,,
423715,-3,6,2,3,2,6,3,5,6,3,5,3,6,5,6,5,5,3,5,2,5,3,4,5,1,3,1,1,1,6,6,6,3,6,1,4,1,6,2,6,4,10,5,1,32,6,6
419465,-3,4,4,4,5,6,4,4,6,5,6,2,4,5,4,2,3,3,4,2,6,1,5,5,4,4,5,2,1,5,4,6,4,6,2,6,1,6,4,2,2,10,,-1,27,3,6
421053,-3,6,1,3,4,6,3,6,6,2,6,1,6,6,,,5,2,5,4,6,6,4,6,4,3,1,6,1,5,5,6,6,4,1,2,1,6,1,6,5,11,2,1,34,3,6
398305,-3,5,2,3,5,6,5,5,5,2,2,2,5,2,5,2,2,3,5,2,5,2,2,,,,,,,,,,,,,,,,,,,11,,-1,35,,
418727,-3,5,3,2,5,5,2,2,5,2,5,2,5,5,5,5,3,3,,2,3,2,3,,,,,,,,,,,,,,,,,,,12,3,-1,46,,
422666,-3,6,2,2,5,6,5,6,6,4,6,3,6,5,6,6,6,1,6,5,6,5,3,5,5,2,4,2,1,6,6,6,5,5,1,1,1,6,1,6,4,12,3,1,48,6,1
397147,-3,5,5,4,,6,2,2,5,2,3,2,5,3,5,5,4,3,4,2,5,2,1,,,,,,,,,,,,,,,,,,,12,4,-1,54,,
420495,-3,6,6,2,6,6,1,6,6,6,6,1,6,6,6,6,6,1,6,1,6,1,1,6,1,6,4,1,3,5,6,1,1,6,1,3,1,6,1,6,2,12,4,-1,59,6,1
422759,-3,6,6,4,5,5,4,5,6,3,5,3,4,6,6,6,4,2,5,3,5,5,2,,,,,,,,,,,,,,,,,,,12,4,-1,47,,
395258,-3,3,2,1,4,5,2,3,6,3,5,3,6,3,3,4,3,2,2,3,6,2,5,,,,,,,,,,,,,,,,,,,12,4,1,40,,
423627,-3,5,4,2,5,5,3,3,6,4,5,4,6,5,6,5,5,6,5,2,5,4,4,,,,,,,,,,,,,,,,,,,12,4,1,40,,
423366,-3,6,2,3,4,6,4,3,6,4,3,3,4,4,6,3,4,1,6,3,6,3,2,6,2,4,1,2,2,6,5,5,2,4,4,2,2,5,2,5,5,12,4,1,31,5,2
418958,-3,5,2,1,5,6,2,3,6,3,5,1,5,4,5,5,3,1,4,3,5,3,3,,,,,,,,,,,,,,,,,,,12,4,-1,67,,
424067,-3,6,1,1,6,6,6,3,6,6,4,1,6,1,1,6,4,1,6,4,6,6,6,6,6,6,6,6,1,6,6,2,2,6,1,4,1,6,3,6,4,12,5,1,53,1,1
422065,-3,6,5,6,4,5,3,2,5,4,5,3,6,3,5,6,2,3,5,1,5,1,1,,,,,,,,,,,,,,,,,,,12,5,1,55,,
397927,-3,6,2,1,3,5,1,2,6,3,5,1,6,4,6,4,6,3,5,2,4,2,2,4,2,1,1,2,1,6,6,5,2,5,2,1,1,6,1,6,4,12,5,-1,41,6,1
397582,-3,6,2,3,4,6,2,2,6,1,3,2,5,6,6,6,2,5,5,2,6,5,2,,,,,,,,,,,,,,,,,,,12,,1,47,,
418259,-3,6,5,5,4,6,5,4,6,4,6,3,6,4,5,5,4,3,6,2,5,4,4,6,5,6,5,5,1,6,6,6,4,5,4,1,1,6,5,6,4,13,2,1,61,6,6
416905,-3,6,2,4,4,5,3,2,6,5,6,3,3,3,4,4,3,5,4,2,5,2,4,,,,,,,,,,,,,,,,,,,13,4,1,37,,
398077,-3,5,2,5,5,6,3,2,5,4,5,2,5,3,6,6,3,4,5,2,6,3,4,,,,,,,,,,,,,,,,,,,13,4,-1,49,,
398641,-3,5,2,5,4,5,5,3,5,3,4,3,4,5,5,5,3,4,4,4,5,3,5,6,5,2,2,2,5,5,2,6,2,5,1,1,2,5,5,6,2,3,,1,19,4,3
422648,-3,5,4,5,6,6,6,4,6,5,4,3,4,5,6,6,4,6,3,6,5,5,3,5,6,4,1,2,4,6,3,1,3,4,3,2,2,6,3,6,,4,1,1,35,6,1
395575,-3,6,6,6,4,6,5,4,6,3,3,6,6,5,4,4,4,1,6,3,6,3,5,5,1,2,1,5,2,5,5,2,2,2,1,4,1,5,5,6,5,5,1,1,30,2,1
417840,-3,6,4,2,3,5,3,3,5,3,2,3,3,4,4,4,3,4,4,3,5,3,4,5,2,5,1,2,4,4,2,6,2,5,2,2,3,5,2,6,3,5,1,1,23,5,3
424224,-3,6,3,2,2,5,3,2,6,3,6,1,4,4,5,3,3,5,6,1,6,3,1,,,,,,,,,,,,,,,,,,,5,1,-1,20,,
421734,-3,6,3,3,2,6,2,3,6,4,5,2,6,4,6,2,2,1,6,1,5,2,2,,,,,,,,,,,,,,,,,,,5,1,1,21,,
398522,-3,6,5,5,4,6,4,3,5,2,3,4,5,4,5,5,6,4,6,3,6,3,3,5,2,1,2,1,1,5,5,6,1,5,2,1,2,5,4,5,5,5,1,1,22,6,6
418461,-3,6,2,4,5,6,5,3,6,2,4,2,6,4,6,5,6,4,5,2,3,3,3,,,,,,,,,,,,,,,,,,,5,1,-1,23,,
396529,-3,6,2,3,5,6,3,4,5,5,4,2,5,4,4,5,3,4,5,3,6,4,3,3,2,4,3,1,3,5,4,4,2,3,1,3,1,5,2,5,3,5,2,-1,29,6,3
422978,-3,5,2,4,4,5,5,4,4,3,4,3,5,4,4,5,4,6,4,4,5,6,3,,,,,,,,,,,,,,,,,,,5,3,1,63,,
397787,-3,6,6,2,5,4,3,3,5,6,5,3,3,4,5,5,5,6,5,4,4,3,3,5,5,1,5,2,2,4,2,3,2,3,4,2,1,5,1,3,4,5,3,1,39,2,1
423380,-3,6,5,5,2,5,4,2,6,4,5,3,5,5,6,5,5,2,6,3,5,5,1,,,,,,,,,,,,,,,,,,,5,3,1,19,,
422133,-3,5,3,5,5,6,4,4,6,5,6,3,5,2,5,6,3,3,3,2,5,5,4,4,4,6,2,6,2,4,5,5,6,5,2,6,4,6,3,4,4,5,4,-1,20,6,6
420294,-3,6,3,4,2,6,5,2,6,4,5,2,5,5,4,5,3,4,5,2,4,2,1,,,,,,,,,,,,,,,,,,,5,4,1,18,,
423391,-3,5,6,3,4,5,4,2,6,3,2,5,4,3,3,4,4,2,4,3,5,4,4,6,3,2,4,3,2,5,2,6,3,4,1,1,1,5,3,5,4,5,4,1,22,6,2
396633,-3,5,3,5,2,6,4,3,6,3,4,2,3,2,4,3,2,2,4,2,5,5,2,5,4,3,3,2,1,4,3,6,2,3,2,3,2,6,2,6,4,5,,1,21,5,5
